"","accuracy","auc","precision","recall","f1","V1"
"405","0.992857142857143","0.985714285714286","0.990909090909091","1","1","13-6-1"
"406","0.992857142857143","0.988888888888889","0.99","1","1","13-6-2"
"407","0.985714285714286","0.977777777777778","0.980952380952381","1","1","13-6-3"
"408","0.992857142857143","0.99","0.989473684210526","1","1","13-6-4"
"409","0.992857142857143","0.985714285714286","0.990909090909091","1","1","13-7-1"
"410","1","1","1","1","1","13-7-2"
"411","0.985714285714286","0.977777777777778","0.980952380952381","1","1","13-7-3"
"412","1","1","1","1","1","13-7-4"
"413","0.992857142857143","0.983333333333333","0.991304347826087","1","1","13-8-1"
"414","0.978571428571429","0.960714285714286","0.971861471861472","1","1","13-8-2"
"415","0.978571428571429","0.964502164502165","0.982213438735178","0.990909090909091","1","13-8-3"
"416","0.978571428571429","0.945714285714286","0.974909090909091","1","1","13-8-4"
"417","0.928571428571428","0.785714285714286","0.926623376623377","1","0.866666666666667","14-1-1"
"418","0.942857142857143","0.904236842105263","0.958142857142857","0.973473684210526","1","14-1-2"
"419","0.942857142857143","0.888888888888889","0.94","1","0.933333333333333","14-1-3"
"420","0.992857142857143","0.983333333333333","0.991304347826087","1","1","14-1-4"
"421","0.985714285714286","0.965714285714286","0.982575757575758","1","1","14-2-1"
"422","1","1","1","1","1","14-2-2"
"423","0.985714285714286","0.966666666666667","0.982608695652174","1","1","14-2-3"
"424","0.971428571428572","0.955555555555555","0.965217391304348","1","1","14-2-4"
"425","0.992857142857143","0.983333333333333","0.991304347826087","1","1","14-3-1"
"426","0.978571428571429","0.952380952380952","0.974242424242424","1","1","14-3-2"
"427","0.978571428571429","0.970833333333333","0.981818181818182","0.991666666666667","1","14-3-3"
"428","1","1","1","1","1","14-3-4"
"429","0.985714285714286","0.96","0.984","1","1","14-4-1"
"430","0.985714285714286","0.96","0.984","1","1","14-4-2"
"431","0.992857142857143","0.98","0.991666666666667","1","1","14-4-3"
"432","0.985714285714286","0.966666666666667","0.983333333333333","1","1","14-4-4"
"433","0.985714285714286","0.98","0.98","1","1","14-5-1"
"434","0.971428571428572","0.945833333333333","0.976","0.991666666666667","1","14-5-2"
"435","1","1","1","1","1","14-5-3"
"436","0.985714285714286","0.973214285714286","0.981385281385281","1","1","14-5-4"
"437","0.95","0.89","0.946616541353383","1","0.933333333333333","14-6-1"
"438","0.971428571428572","0.936547619047619","0.964356295878035","1","1","14-6-2"
"439","0.957142857142857","0.919642857142857","0.948913043478261","1","1","14-6-3"
"440","1","1","1","1","1","14-6-4"
"441","0.942857142857143","0.866666666666667","0.942307692307692","1","0.933333333333333","14-7-1"
"442","1","1","1","1","1","14-7-2"
"443","0.928571428571429","0.866666666666667","0.928021978021978","1","0.933333333333333","14-7-3"
"444","0.992857142857143","0.983333333333333","0.991304347826087","1","1","14-7-4"
"445","0.978571428571429","0.941666666666667","0.974125874125874","1","1","14-8-1"
"446","0.978571428571429","0.955","0.972619047619048","1","1","14-8-2"
"447","0.992857142857143","0.985714285714286","0.990909090909091","1","1","14-8-3"
"448","0.992857142857143","0.9875","0.990476190476191","1","1","14-8-4"
"449","0.957142857142857","0.93698051948052","0.972619047619048","0.972294372294372","1","15-1-1"
"450","0.971428571428572","0.926666666666667","0.967333333333333","1","1","15-1-2"
"451","0.978571428571428","0.96231884057971","0.982608695652174","0.991304347826087","1","15-1-3"
"452","0.985714285714286","0.96","0.984","1","1","15-1-4"
"453","0.978571428571428","0.960952380952381","0.982142857142857","0.990476190476191","1","15-2-1"
"454","0.985714285714286","0.972222222222222","0.981304347826087","1","1","15-2-2"
"455","0.985714285714286","0.98","0.98","1","1","15-2-3"
"456","1","1","1","1","1","15-2-4"
"457","0.971428571428572","0.930451127819549","0.975524475524476","0.989473684210526","1","15-3-1"
"458","0.978571428571429","0.962121212121212","0.983333333333333","0.990909090909091","1","15-3-2"
"459","0.978571428571429","0.946666666666667","0.975","1","1","15-3-3"
"460","1","1","1","1","1","15-3-4"
"461","0.985714285714286","0.971428571428572","0.982608695652174","1","1","15-4-1"
"462","1","1","1","1","1","15-4-2"
"463","0.992857142857143","0.983333333333333","0.991304347826087","1","1","15-4-3"
"464","0.992857142857143","0.985714285714286","0.990909090909091","1","1","15-4-4"
"465","1","1","1","1","1","15-5-1"
"466","0.992857142857143","0.9875","0.990476190476191","1","1","15-5-2"
"467","1","1","1","1","1","15-5-3"
"468","1","1","1","1","1","15-5-4"
"469","0.978571428571428","0.9625","0.973913043478261","1","1","15-6-1"
"470","0.992857142857143","0.975","0.992","1","1","15-6-2"
"471","1","1","1","1","1","15-6-3"
"472","0.992857142857143","0.985714285714286","0.990909090909091","1","1","15-6-4"
"473","0.992857142857143","0.995652173913043","1","0.991304347826087","1","15-7-1"
"474","0.992857142857143","0.9875","0.990476190476191","1","1","15-7-2"
"475","0.964285714285714","0.914603174603175","0.956575757575758","1","1","15-7-3"
"476","0.992857142857143","0.98","0.991666666666667","1","1","15-7-4"
"477","0.957142857142857","0.890909090909091","0.953174603174603","1","0.933333333333333","15-8-1"
"478","0.985714285714286","0.973214285714286","0.981385281385281","1","1","15-8-2"
"479","0.985714285714286","0.9775","0.979949874686717","1","1","15-8-3"
"480","1","1","1","1","1","15-8-4"
